"CUISINE_ID","DISH_LIKED","CUISINES"
4764,"Cocktails, Khao Suey, Mocktails, Salad, Malacca Curry, Beer, Beef Pho","Asian, Thai"
4765,"Burgers, Salads, Pizza, Sandwiches, Pesto Pasta, Pasta Alfredo, Chocolate Brownie Bowl","Bakery"
4766,"Biryani, Kerala Parotta, Chilli Chicken, Paratha","North Indian, Chinese"
4767,"Mutton Biryani, Ambur Biryani, Chicken Biryani","Biryani, Kebab"
4768,"Kit Kat Shake, Thick Shakes, Rasmalai, Oreo Shake, Chocolate Hazelnut, Milk Shake, Choco Hazelnut","Desserts, Beverages, Ice Cream"
4769,"Pizza, Pasta","Italian, Pizza"
4770,"\N","North Indian, South Indian, Chinese, Continental, Italian"
4771,"Salads, Noodles, Prawn Dim Sums, Brownie, Dumplings, Wine, Chicken Wonton Soup","Chinese, Asian"
4772,"Vada Pav, Dabeli, Pav Bhaji, Samosa Pav","Street Food"
4773,"Chaat, Mysore Masala Dosa, Onion Dosa, Vegetable Biryani, Filter Coffee, Panipuri, Pav Bhaji","North Indian, Chinese, South Indian"
4774,"Donne Biryani, Raita","South Indian"
4775,"Mosambi Juice","Juices"
4776,"Gajar Ka Halwa, Tandoori Chicken, Gulab Jamun, Mutton Seekh Kebab, Al Faham Chicken, Mutton Biryani, Fish","Arabian, Lebanese, Mughlai, North Indian, BBQ, Chinese"
4777,"Paratha, Lassi, Panneer Butter Masala, Tandoori Roti","North Indian, Chinese"
4778,"Cocktails, Mushroom Pizza, Pork Ribs, Mocktails, Nachos, Sea Food, Long Island Iced Tea","Italian, BBQ, Asian, Fast Food"
4779,"\N","Italian, Fast Food, Burger"
4780,"Biryani, Chicken Kebab","North Indian, South Indian, Chinese"
4781,"Shawarma, Rolls, Chicken Grill, Kathi Roll, Chicken Biryani, Paneer Roll, Chicken Shawarama","Chinese, North Indian, Rolls"
4782,"\N","North Indian, Chinese, Seafood, Rolls"
4783,"Noodles, Momos, Sweet Corn Soup, Egg Fried Rice, Manchurian, Chowmein","Chinese, Momos"
4784,"Dal Makhani, Salads, Chaat","North Indian, South Indian, Chinese"
4785,"Pasta, Pizza, Sandwiches, Lasagne, Burgers, Bruschettas, Cup Cake","Continental, Italian, Cafe, Beverages, Desserts"
4786,"Beer, Chilli Chicken, Naan, Chicken Biryani, Tandoori Chicken, Chicken Guntur, Neer Dosa","Andhra, North Indian, Chinese"
4787,"Pizza, Bamboo Biryani, Pasta, Cheese Balls, Noodles, Butter Chicken, Butter Naan","Continental, North Indian, Chinese, Pizza"
4788,"Saffron Kahwa, Phirni, Mutton Kanti, Tea, Tabakh Maaz, Mutton Roganjosh, Meat Balls","Kashmiri, Cafe"
4789,"Masala Dosa, Roti, Curd Rice","South Indian, North Indian, Chinese, Fast Food"
4790,"Mutton Biryani, Hyderabadi Biryani, Chicken Biryani, Bamboo Chicken, Bbq Chicken, Vegetable Biryani, Tandoori Roti","Hyderabadi, Andhra, North Indian, Chinese, South Indian"
4791,"Mocktails, Cocktails, Pizza, Chicken Tikka, Nachos, Biryani, Beer","Continental, North Indian, Italian"
4792,"Sea Food, Lunch Buffet, Sushi, Cappuccino, Mutton Biryani, Noodles, Salads","North Indian, Italian, Chinese, Japanese"
4793,"\N","Juices, Healthy Food"
4794,"Paneer Biryani","Andhra, South Indian"
4795,"\N","Biryani, Andhra, Chinese, North Indian"
4796,"Chicken Grill, Salad, Ghee Rice","Kerala, Seafood, South Indian, Chinese, North Indian, Charcoal Chicken, Beverages"
4797,"Matar Paneer","North Indian, Chinese"
4798,"\N","Modern Indian, American, Chinese"
4799,"Rasmalai, Kheer Kadam","Mithai, Street Food"
4800,"\N","Mughlai, Awadhi, Kebab"
4801,"Cocktails, Chicken Bbq Wings, Pasta, Feta Salad, Mocktails, Peri Peri Chicken Steak, Thai Green Curry","North Indian, Continental, Fast Food, Beverages, Pizza"
4802,"Sizzler Brownie, Ice Tea, Paneer Steak, Sangria, Momos, Pizza, Tomato Soup","American, Continental, Fast Food, Steak"
4803,"Basil Chicken, Lunch Buffet, Chicken Tom Yum Soup, Sweet Corn Soup, Singapore Noodles, Chicken Dim Sum, Chicken Wings","Chinese, Momos"
4804,"Samosa, Chicken Chettinad, Murgh Makhani","Street Food, Fast Food, Rolls, Desserts"
4805,"Chicken Manchow Soup, Hunan Chicken, Hakka Noodles, Momos, Prawn, Spring Roll, Crabmeat Soup","Chinese, Momos"
4806,"Kulfi, Masala Vada Pav","Street Food"
4807,"Hakka Noodles, Pork Momo, Veg Momos, Chicken Manchurian, Chicken Momo, Chop Suey, Chilli Chicken","Chinese, Momos"
4808,"\N","South Indian, BBQ"
4809,"Chicken Fries, Burgers, Zinger Burger","Cafe, Continental, Beverages"
4810,"Sandwich, Salads, Sandwiches, Salad, Chicken Tikka","Salad, Fast Food"
4811,"Raita, Sarson Ka Saag, Paneer Tikka Masala, Paratha, Sarso Da Saag, Chole, Dal Fry","North Indian, Biryani"
4812,"Gulab Jamun, Chicken Guntur, Mushroom Biryani, Chicken Kolhapuri, Paneer Biryani, Chicken Biryani, Raita","Biryani, Kebab, Fast Food"
4813,"Raita","Biryani, Kerala, Mughlai, Street Food, North Indian, Chinese, South Indian, Andhra"
4814,"Veg Pulao, Sarso Da Saag, Chicken Curry, Murgh Makhani, Makkai Roti, Tandoori Chicken, Dal Makhani","Biryani, North Indian"
4815,"Poha, Bun Maskas, Ginger Chai, Sabudana Khichdi, Vada Pav, Samosa Bun, Sandwiches","Street Food, Fast Food"
4816,"Pizza, Nachos, Garlic Maggi, Cheese Maggi, Burgers, Bruschetta Bites, Cottage Cheese Sandwich","Cafe, Beverages"
4817,"Rolls, Veggie Roll, Paneer Achari Roll, Keema Roll","Rolls, Fast Food"
4818,"Neer Dosa, Biryani, Malabari Paratha, Thali, Chicken Curry","South Indian, Mangalorean, Kerala"
4819,"Burgers, Lamb Burger, Sandwiches, Brownie, Churros, Hot Dog, Chocolate Cake","Beverages, Fast Food, Bakery"
4820,"Biryani, Lemon Chicken, Laccha Paratha, Kashmiri Pulao, Kulcha, Cocktails, Beer","Chinese, Continental, North Indian"
4821,"Dal Makhani, Butter Chicken, Makke Ki Roti, Kulcha, Tandoori Chicken, Garlic Naan, Palak Paneer","North Indian"
4822,"\N","Chinese, Mangalorean"
4823,"Coffee, Sandwich, Mudpie, Sandwiches, Rainbow Cake, White Sauce Pasta, Rainbow Pastry","Cafe, Italian"
4824,"Chicken Biryani, Hyderabadi Biryani, Butter Naan, Ulvacharu Biryani, Vegetable Biryani, Mutton Biryani, Raita","Andhra, Biryani, Chinese, Hyderabadi, North Indian, South Indian"
4825,"Chicken Noodle, Momos","Chinese, Momos"
4826,"Chocolate Momos, Thukpa, Momo Burger, Chicken Momo","Tibetan, Momos"
4827,"Raj Kachori, Paan Kulfi, Churros, Butter Chicken, Momos, Bbq Prawns, Pudding","European, Mediterranean, North Indian, BBQ"
4828,"Tandoori Chicken, Chicken Biryani","Chettinad, South Indian, North Indian"
4829,"Noodles, Watermelon Mint Mojito, Rendang Curry, Laksa, Momos, Dimsum Platter, Mocktails","Thai, Asian, Indonesian"
4830,"Burgers, Peri Peri Chicken, Fries, Jumbo Royale Burger, Falafel Roll, Shawarma, Chicken Jumbo Burger","Burger, Fast Food"
4831,"Badam Milk, Kulfi, Rasmalai, Rasgulla, Masala Poori","Street Food"
4832,"Sandwiches, Pasta, Poha, Fruit Parfait","Healthy Food, Sandwich"
4833,"Mutton Chops, Pepper Chicken, Filter Coffee, Donne Biryani, Beer, Pork Ribs, Roast Beef","South Indian, Finger Food"
4834,"Cheesecake, Chocolate Fantasy, Chocolate Decadence","Bakery, Desserts"
4835,"Burgers, Pita Bread, Fries, Charcoal Chicken, Falafel Wrap, Barbeque Chicken, Saffron Rice","Cafe, Arabian, Continental, Turkish, Fast Food, Burger, Beverages"
4836,"\N","Biryani, Andhra, North Indian, Chinese"
4837,"\N","Biryani, Rolls, Middle Eastern, Arabian"
4838,"\N","North Indian, Mughlai, Fast Food"
4839,"Masala Tea, Coffee, Croissant, Hot Chocolate, Masala Chai, Fruit Cake","Desserts"
4840,"Hyderabadi Biryani, Chicken Kebab, Shanmukha Biryani, Butter Chicken, Gulab Jamun, Chicken Dum Biryani, Lassi","Biryani, Andhra, North Indian, Chinese"
4841,"\N","North Indian, Chinese, Mughlai, Hyderabadi"
4842,"Bamboo Chicken Biryani","Kerala, South Indian, Chinese"
4843,"Chocolate Cake, Sunday Brunch, Mutton Biryani, Pasta, Pizza, Croissants, Cocktails","North Indian, Continental"
4844,"Veggie Pizza, Pasta, Peri Peri Pizza, Garlic Bread, Margherita Pizza","Pizza, Italian, Beverages"
184,"Chicken Dum Biryani, Egg Curry, Gajar Halwa, Honey Cake, Hakka Noodles, Carrot Halwa, Rabri","North Indian, Continental, Chettinad, Andhra, Bengali"
185,"Rava Idli, Benne Masala Dosa, Filter Coffee, Tea, Pav Bhaji, Pongal, Curd Vadai","South Indian"
186,"Tandoori Chicken, Butter Chicken, Shahi Paneer","North Indian"
187,"\N","Fast Food, Sandwich, Salad, Healthy Food"
188,"\N","Fast Food, Sandwich, Juices"
189,"Panneer Butter Masala, Manchurian, Fruit Salad, Idli, Filter Coffee, Dhokla, Kashmiri Pulao","South Indian, Street Food, Fast Food"
190,"Chaat, Pizza, Gol Gappe, Lassi, Rolls, Vada Pav, Dabeli","Fast Food, Street Food, Beverages, Chinese"
191,"Biryani, Shawarma","North Indian, Chinese, Street Food"
192,"Pizza, Nachos, Rolls, Veggie Roll, Sandwiches, Red Velvet Shake, Burgers","Cafe, Fast Food, Beverages"
193,"Cappuccino, Sausage Roll, Chicken Sandwich, Chocolate Muffin, Hot Chocolate, Hot Coffee, Americano","Cafe, Fast Food"
194,"Jowar Roti, Buttermilk, Manchurian, Brinjal Curry, Jolada Rotti, Coffee, Panneer Butter Masala","South Indian, Fast Food"
195,"Chicken Boneless Biryani, Mutton Biryani, Hyderabadi Biryani, Andhra Style Biryani, Vegetable Biryani, Fry Prawns, Paneer Biryani","Biryani, Andhra, North Indian, Seafood"
196,"Belgian Waffles, Chocolate Overload, Triple Chocolate, Belgian Chocolate Waffle, Chocolate Icecreams","Desserts, Beverages"
197,"Momos, Chicken Momo, Chilli Pork, Chicken Thukpa, Noodles, Manchow Soup, Pork Momo","Chinese, Momos, Seafood"
198,"Momos, Lunch Buffet, Chocolate Nirvana, Thai Green Curry, Paneer Tikka, Dum Biryani, Chicken Biryani","Chinese, North Indian, Thai"
199,"Pizza, Potato Wedges, Country Feast, Pasta, Garlic Bread, Lemonade","Pizza, Fast Food"
200,"Paratha, Chole Bhature, Lassi, Thali, Paneer Parantha","North Indian"
201,"Murgh Ghee Roast, Neer Dosa, Sea Food, Fish, Prawn Ghee Roast, Prawn Curry, Buttermilk","Konkan, Mangalorean, North Indian, Seafood"
202,"Neer Dosa, Murgh Ghee Roast, Thali, Sea Food, Prawn Biryani, Chicken Biryani, Fish","Seafood, Mangalorean, South Indian"
203,"Coffee, Fried Rice","North Indian, South Indian, Chinese"
204,"\N","South Indian, North Indian, Mughlai, Chinese, Street Food, Beverages"
205,"Chocolate Waffles, Hot Chocolate, Nutella Waffle, Vanilla Ice Cream, Thick Shakes, Kit Kat Shake, Banana Caramel","Desserts, Beverages"
206,"Chicken Quesadilla, Naan, Breakfast Buffet, Cheesecake, Cocktails, Lunch Buffet, Biryani","North Indian, Continental, Asian"
207,"Belgian Dark Chocolate","Ice Cream, Desserts"
208,"Pasta, Garlic Bread, Pizza, Burgers, Salad, Chicken Burger, Baked Chicken","Fast Food, Italian, Pizza"
209,"Salads, Masala Chai, Brownie, Wine Sauteed Mushrooms, Salad, Apple Pie, Pasta Alfredo","Desserts, Asian, Beverages"
210,"Guava Ice Cream, Coffee Walnut, Tender Coconut Ice Cream, Waffle Cone, Mango Ice Cream, Fruit Ice Cream, Waffles","Ice Cream, Beverages"
211,"Hot Chocolate Fudge, Chocolate Fudge Sundae, Fruit Salad","Ice Cream, Desserts"
212,"Chicken Biryani, Paneer Chatpata, Butter Chicken","North Indian, Chinese"
213,"Charcoal Chicken, Shawarma, Biryani, Pulpy Grape Juice, Veg Fried Rice, Fish, Mutton Seekh","North Indian, Chinese, Arabian"
214,"Burgers, Momos, Sandwiches, Chicken Seekh Roll, Sandwich","Fast Food, Bakery"
215,"Pasta, Thin Crust Pizza, Cheesy Garlic Bread, Salsa, Brownie, Manali Pizza, Masala Garlic Bread","Pizza, Italian"
216,"Mojito, Pasta, Bbq Chicken Pizza, Butter Chicken Pizza, Farmhouse Pizza, Ricotta Ravioli, Roast Chicken Pizza","Pizza, Cafe, Italian"
217,"Paratha","Mexican, Italian"
218,"Pizza, Garlic Bread, Lava Cake","Pizza"
219,"Rolls, Butter Chicken, Tandoori Momos, Tangdi Kabab, Tandoori Roti, Paratha, Soya Chaap","Mughlai, North Indian, Biryani"
220,"Chole Bhature, Panipuri, Pav Bhaji, Chaat","Mithai, Street Food"
221,"Pasta, Potato Wedges, Ice Tea, Thin Crust Pizza, Supreme Pizza, Farm Pizza","Pizza, Fast Food"
222,"Paratha, Salad, Vegetable Biryani, Dal Makhani, Gajar Halwa, Salads, Sandwiches","North Indian, Mughlai, Fast Food"
431,"\N","Biryani, North Indian, Beverages"
432,"Biryani, Chicken Tikka","Chinese, North Indian, Arabian"
433,"Momos, Pizza Sandwich, Manchow Soup, Spring Roll, Noodles, Fried Rice, Fries","Chinese, Continental, Fast Food, Healthy Food"
434,"Pizza, Waffles, Pasta, Sushi, Roti, Salads, Fish","North Indian, European, Thai"
435,"Pizza, Beef Chilli, Craft Beer, Apple Crumble, Pork Chilli, Chips, Wheat Beer","American, Continental, Pizza"
436,"Pizza, Pasta, Salads, Calamari, Ravioli, Pumpkin Soup, Wine","Italian, Salad"
437,"Burgers, Fries, Mojito, Chicken Burger","Cafe, Burger, Beverages"
438,"\N","South Indian, North Indian, Desserts"
439,"\N","South Indian, North Indian, Fast Food, Chinese, Street Food"
440,"Samosa, Egg Puff, Paneer Puff, Chocolate Truffle","Desserts, Bakery"
441,"Pepper Chicken, Panneer Butter Masala, Andhra Biryani, Andhra Thali, Chicken Biryani, Andhra Meal, Chicken Fry","Andhra, Biryani"
442,"Biryani, Roast Beef, Chicken Curry, Tea, Pazham Pori, Fish Fry, Beef Fry","South Indian, Kerala, Biryani"
443,"Thalassery Biryani, Chicken Fry, Chicken Biryani","Biryani"
444,"Brain Fry, Mutton Biryani, Bamboo Chicken, Chicken Biryani, Mutton Curry, Kulcha, Butter Naan","Andhra, Biryani, North Indian, Chinese"
445,"Pizza, Pasta, Cocktails, Churros, Mushroom Soup, Mocktails, Long Island Iced Tea","Pizza, Italian, Chinese, Thai"
446,"Tacos, California Burrito, Salsa, Nachos, Rice Bowl, Pink Lemonade","Mexican, Fast Food"
447,"Cocktails, Fish, Momos, Mocktails, Burgers, Pizza, Chicken Lollipop","Cafe, American, Asian, North Indian"
448,"Chocolate Waffles, Hot Chocolate, Nutella Waffle","Desserts, Beverages"
449,"Noodles, Jumbo Prawns, Lunch Buffet, Crispy Corn, Chicken Dim Sum, Brownie, Sea Food","Chinese, Momos"
450,"Rasgulla, Samosa","Mithai, Street Food"
451,"Clear Soup, Hunan Chicken, Lamb, Chowmein, Sweet Corn Soup, Hakka Noodles, Chicken Lollipop","Chinese, Thai, Momos, Vietnamese"
452,"Wine, Salad, Panna Cotta, Phad Thai, Fish, Salads, Sunday Brunch","Continental, Thai, Malaysian, Burmese, Korean, Vietnamese, Chinese, North Indian"
453,"Badam Milk, Masala Dosa, Filter Coffee, Pav Bhaji, Sweet Pongal, Vada","South Indian, North Indian, Chinese, Street Food, Fast Food"
454,"\N","Thai, Chinese, Momos"
455,"Punjabi Chicken Masala, Tandoori Chicken, Jal-jeera, Sweet Lassi, Masala Soda, Stuffed Kulcha, Lemon Chicken","North Indian"
664,"Panipuri, Blueberry Cheesecake","Ice Cream"
665,"Vegetable Biryani, Dum Biryani, Kheer","Biryani, Andhra"
666,"Garlic Bread, Sandwiches, Veg Burger, Pizza Sandwich, Burgers, French Fries, Wedges","Fast Food"
667,"Rajasthani Thali, Paratha, Gulab Jamun, Paneer Tikka Masala, Sweet Lassi, Buttermilk, Gatte Ki Subzi","North Indian, Chinese, Rajasthani"
668,"Tiramisu, Chocolate Pastry, Coffee, Cup Cake, Macaroon","Desserts"
669,"Mocktails, Burgers, Pesto Pasta, Pavbhaji Pizza, Paneer Tikka, Sandwiches, Salad","North Indian, Continental, Italian, Cafe"
670,"Rajma, Dal Makhani, Paneer Thali","North Indian"
671,"Cocktails, Corn Fritters, Paneer Steak, Butter Chicken, Burgers, Chicken Steak, Chocolate Mousse","Asian, Burger, Chinese, Finger Food"
672,"\N","North Indian, Biryani, Seafood, Chinese, Mangalorean"
673,"Chicken Burger, Popcorn Chicken, Burgers, Sandwich, Fries","Fast Food, Beverages"
674,"Mutton Biryani, Butter Chicken, Ghee Rice, Dal Tadka, Naan, Paya Soup, Bheja Fry","Biryani, North Indian, Mughlai"
675,"Mutton Curry, Stuffed Mushroom, Laccha Paratha, Prawn, Multani Paneer Tikka, Butter Chicken, Murgh Patiala","North Indian, Mughlai"
676,"\N","Mediterranean, Italian"
677,"Sandwiches, Thick Shakes, Nutella Shake, Sandwich, Coffee, Choco Almond","Beverages, Fast Food"
678,"Hyderabadi Biryani, Vegetable Biryani, Raita, Chicken Dum Biryani","Biryani, Hyderabadi"
679,"Chicken Grill","South Indian, North Indian, Chinese, Biryani"
680,"Biryani, Thali","Andhra, North Indian, Chinese, Mangalorean"
681,"Rolls, Beef Kabab, Seekh Kebab, Seekh Roll","Kebab, Rolls"
682,"\N","Chinese, Continental, North Indian, South Indian"
683,"Liti Chokha, Chilli Chicken, Pan Fried Momos, Noodles, Chicken Litti, Paratha, Lassi","North Indian, Chinese"
684,"Sandwiches, Salads, Chicken Curry, Dal Makhani, Paratha, Noodles, Apple Mojito","Healthy Food, North Indian, Biryani, Continental, Desserts"
685,"Mutton Biryani, Chicken Biryani, Chicken 65, Mutton Pepper, Hyderabadi Biryani, Andhra Biryani, Mutton Keema Balls","Andhra, Biryani"
686,"\N","Street Food, Chinese"
687,"Chole, Paratha, Rajma, Dal Makhani","North Indian, Chinese, Biryani"
688,"\N","Bengali, South Indian, Bihari, Oriya, North Indian"
689,"\N","Chinese, Mughlai, Hyderabadi, North Indian"
690,"Ginger Tea, Smoothie Bowl, Waffles, Egg Salad, Chicken Satay, Pancakes, Salads","Continental, Thai, Arabian, Mexican"
691,"Biryani, Rolls, Tandoori Chicken, Chicken Egg Roll, Laccha Paratha","North Indian, Mughlai, Biryani, Rolls"
692,"Roti, Jalebi, Pav Bhaji, Panipuri, Fish Tikka","North Eastern, Street Food"
693,"Pizza, Craft Beer, Apple Crumble, Pork Chilli, Mojito, Chips, Stuffed Chicken Breast","American, Continental, Pizza"
694,"Chaat, Cocktails, Grilled Eggplant, Salads, Mousse, Sunday Brunch, Iced Tea","North Indian, Continental, Chinese"
695,"\N","Continental, American, Chinese, Finger Food"
696,"Rolls, Butter Naan, Shawarma, Tandoori Chicken, Biryani, Rumali Roti, Sweet Corn Soup","North Indian, Chinese, Mughlai, Rolls"
697,"Hot Chocolate Fudge, Mango Sorbet, Brownie Fudge","Desserts, Ice Cream, Beverages, Sandwich"
698,"Pasta, Pizza, Salads, Tiramisu, Wine, Sangria, Bruschettas","Italian"
699,"Decor","Cafe"
1174,"Fish, Dumplings, Paneer Tikka Masala, Biryani, Chicken Wings, Chop Suey, Manchow Soup","Chinese, North Indian, Biryani, Kebab"
1175,"Kheer, Panipuri, Rajasthani Thali, Fruit Cream, Kulfi, Dal Bati, Shrikhand","Rajasthani"
1176,"\N","Desserts, Street Food"
1177,"\N","North Indian, Italian"
1178,"Cocktails, Paneer Tikka, Rasmalai, Rabri, Masala Papad, Vegetable Biryani, Chicken Curry","North Indian, Mughlai, Afghan"
1179,"Mango Lassi, Dhokla, Khichda, Rajdhani Thali, Rabri, Buttermilk, Sweet Dal","North Indian"
1180,"Tea, Vada, Fruit Juices, Filter Coffee","South Indian"
1181,"Jowar Roti, Buttermilk, Sabudana Vada, Thali, Mirchi Bajji, Brinjal Curry","South Indian"
1182,"\N","South Indian, Continental, North Indian"
1183,"Cheesy Pizza","Pizza"
1184,"Butter Naan, Kadhai Mushroom","North Indian, Chinese, Thai"
1185,"Burgers, Bun Nippat Masala, Masala Cola, Pizza, Masala Pepsi, Masala Soda, Sandwiches","Fast Food, Pizza, Sandwich"
1186,"Cocktails, Mocktails, Beer, Biryani, Long Island Iced Tea, Pizza, Drunken Prawn","Continental, Finger Food, Asian, North Indian"
1187,"Mocktails, Cocktails, Pasta, Beer, Tacos, Pizza, Chicken Guntur","North Indian, Continental, Cafe"
1188,"Lassi, Aloo Gobhi, Butter Chicken, Roti, Chaap, Afghan Chicken, Matar Paneer","North Indian"
1189,"Beer, Burgers, Pizza, Pasta, Mocktails, Salads, Sangria","Cafe, Italian, Continental"
1190,"Palak Paneer, Idli, Aloo Paratha, Rajma Chawal, Salads, Salad, Detox Smoothie","North Indian, Healthy Food, Beverages"
1191,"\N","Bengali, North Indian, Oriya"
1192,"Omelette, Mocha Coffee, Chicken Mayo Sandwich, Sandwiches, English Breakfast","Bakery, Desserts"
1193,"Veg Puff, Egg Puff","Bakery"
1194,"Rava Masala Dosa, Chaat, Dal Tadka, Onion Dosa, Thali, Tomato Soup, Tea","North Indian, South Indian, Chinese, Beverages"
1195,"Tea, Pasta, Chocolate Bomb, Waffles, Fries, Burgers, Chocolate Lava Cake","Cafe, Italian, Desserts"
1196,"Chocolava","Pizza, Fast Food"
1197,"Tea, Coffee, Rasmalai, Raj Kachori, Masala Dosa, Vegetable Biryani, Vada Sambar","South Indian, North Indian, Chinese, Street Food, Fast Food"
1198,"Noodles, Rolls, Maggi","North Indian, Momos"
1199,"Sea Food, Jumbo Prawns, Malabar Fish Curry, Crab Soup, Mocktails, Ghee Rice, Veg Starter","Seafood, Continental, North Indian, South Indian"
1200,"Mocktails, Chicken Wings","Pizza, Fast Food"
1201,"Sandwiches, Pizza, Fries, Veg Burger, Sandwich, Nachos, Chicken Burger","Cafe"
1202,"Beer, Cocktails, Pasta, Chicken Lollipop, Jalapeno Cheeseballs, Nachos, Chicken Fingers","Continental, American, Pizza, North Indian, Chinese, Finger Food, Asian, Thai"
1203,"Biryani, Andhra Meal, Chicken Curry","Andhra, North Indian, Biryani, Seafood"
1204,"\N","North Indian, Mughlai, Chinese, Seafood, South Indian"
1205,"Churros, Tacos, Salad, Nachos, Chips, Wet Burrito, Avocado Toast","Mexican, Tex-Mex"
1206,"\N","Fast Food, Continental, Italian, Rolls, Sandwich"
1207,"Aloo Paratha, Poha, Samosa, Kachori, Chaat","Fast Food, North Indian"
1529,"Dal Makhani, Paneer Thali","North Indian"
1530,"Banana Cake, Chai, Lemon Tea, Ginger Tea, Masala Tea","Tea, Beverages, Fast Food"
